# tracer: nop
#
# entries-in-buffer/entries-written: 128000/128000   #P:2
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
0,6369
0,4994
0,4961
0,4961
0,4961
0,4961
0,4972
0,4961
0,4972
0,4950
0,4972
0,4961
0,4961
0,4972
0,4961
0,4972
0,5082
0,4983
0,4961
0,4961
0,4961
0,4961
0,4961
0,5082
0,4972
0,4961
0,4961
0,4950
0,4961
0,4983
0,4950
0,5093
0,4983
0,4950
0,4972
0,4972
0,4961
0,4961
0,4972
0,4950
0,4961
0,4972
0,4950
0,4983
0,4961
0,4961
0,4972
0,4950
0,4961
0,4972
0,4950
0,4972
0,4972
0,4972
0,4983
0,4950
0,4961
0,4972
0,4950
0,4983
0,4972
0,4961
0,4983
0,4950
0,4961
0,4972
0,4950
0,4972
0,4972
0,4972
0,4983
0,4950
0,4961
0,4983
0,4950
0,4961
0,4972
0,4961
0,4972
0,4950
0,4972
0,5764
0,4972
0,4972
0,4961
0,4972
0,4961
0,4972
0,4950
0,4961
0,4961
0,4961
0,4972
0,4961
0,4961
0,4961
0,4950
0,4961
0,4972
0,4972
0,4961
0,4961
0,4961
0,4961
0,4961
0,4961
0,4972
0,4961
0,4961
0,4961
0,4961
0,4972
0,4950
0,4961
0,4961
0,4961
0,4961
0,4961
0,6798
0,4961
0,4972
0,4972
0,4972
0,4961
0,4972
0,4972
0,4961
0,4950
0,4961
0,4972
0,4961
0,4950
0,4961
0,4972
0,4961
0,4950
0,4961
0,4972
0,4961
0,4950
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4961
0,4950
0,4972
0,4961
0,4950
0,4961
0,4983
0,4961
0,4950
0,4961
0,4983
0,4961
0,4961
0,4961
0,4972
0,4972
0,4961
0,4961
0,4983
0,5093
0,4950
0,5093
0,4972
0,4972
0,4961
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4983
0,4961
0,4961
0,4972
0,4972
0,4961
0,4950
0,4961
0,4972
0,4961
0,4961
0,4961
0,4972
0,4961
0,4950
0,4950
0,4983
0,4972
0,4961
0,4972
0,4972
0,4972
0,4961
0,4972
0,4972
0,4972
0,4961
0,4972
0,4972
0,4961
0,4950
0,4972
0,4961
0,4983
0,4961
0,4961
0,4972
0,4983
0,4961
0,4972
0,4961
0,4983
0,4950
0,4972
0,4961
0,4972
0,4961
0,4983
0,4961
0,4972
0,4961
0,4972
0,4961
0,4983
0,4961
0,4961
0,4961
0,4972
0,4950
0,4961
0,4961
0,4983
0,4950
0,5500
0,4972
0,4972
0,4972
0,4950
0,4961
0,4972
0,4961
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4983
0,4961
0,4961
0,4961
0,4972
0,4961
0,4950
0,4961
0,4994
0,4972
0,4950
0,4961
0,4972
0,4961
0,4961
0,4961
0,4983
0,4961
0,4961
0,4972
0,4972
0,4961
0,4972
0,4961
0,4983
0,4950
0,4972
0,4961
0,4972
0,4983
0,4961
0,4961
0,4972
0,4972
0,4961
0,4961
0,4961
0,4972
0,4961
0,4961
0,4961
0,4972
0,4961
0,4961
0,4961
0,4961
0,4961
0,4983
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4950
0,4961
0,4994
0,4972
0,4950
0,4961
0,4983
0,4972
0,4950
0,4961
0,4983
0,4961
0,4950
0,4961
0,4972
0,4961
0,4961
0,4972
0,4961
0,4961
0,4961
0,4983
0,4961
0,4961
0,4961
0,4983
0,4961
0,4961
0,4961
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4972
0,4961
0,4961
0,4961
0,4972
0,4961
0,4972
0,4961
0,4983
0,4961
0,4972
0,4961
0,4983
0,4961
0,4972
0,4961
0,4972
0,4972
0,4972
0,4961
0,4961
0,4972
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4972
0,4972
0,4961
0,4972
0,4972
0,4972
0,4961
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4961
0,4961
0,4950
0,4961
0,4961
0,4961
0,4950
0,4961
0,4961
0,5478
0,4961
0,4961
0,5093
0,4961
0,4983
0,4961
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4983
0,4961
0,4950
0,4972
0,4961
0,4972
0,4961
0,4961
0,4961
0,4972
0,4961
0,4961
0,4983
0,4961
0,4994
0,4961
0,4950
0,4961
0,4983
0,4961
0,4950
0,4972
0,4961
0,4961
0,4961
0,4983
0,4961
0,4972
0,4961
0,4972
0,4961
0,4961
0,4972
0,4972
0,4972
0,4950
0,4961
0,4972
0,4961
0,4950
0,4950
0,4983
0,4972
0,4950
0,4961
0,4972
0,4961
0,4950
0,4950
0,4983
0,4972
0,4950
0,4961
0,4972
0,4961
0,4950
0,4950
0,4983
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4983
0,4972
0,4950
0,5588
0,4972
0,4950
0,4972
0,4972
0,4961
0,4961
0,4972
0,4972
0,4972
0,4961
0,4972
0,4972
0,4961
0,4950
0,4972
0,4972
0,4961
0,4961
0,4972
0,4972
0,4961
0,4950
0,4972
0,4972
0,4961
0,4961
0,4961
0,4961
0,4983
0,4961
0,4961
0,4972
0,4972
0,4961
0,4961
0,4961
0,4972
0,4961
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4961
0,4961
0,4961
0,4983
0,4950
0,4972
0,4961
0,4994
0,4950
0,4972
0,4950
0,4983
0,4950
0,4972
0,4961
0,4983
0,4961
0,4961
0,4961
0,4983
0,4961
0,4961
0,4961
0,4983
0,4961
0,4961
0,4961
0,4983
0,4961
0,4961
0,4961
0,4983
0,4961
0,4961
0,4961
0,4961
0,4961
0,4972
0,5093
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4972
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4961
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4972
0,4961
0,4972
0,4972
0,4950
0,4961
0,4983
0,4972
0,4950
0,4972
0,4961
0,4983
0,4972
0,4950
0,4961
0,4983
0,4972
0,4950
0,4961
0,4983
0,4972
0,4961
0,4972
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4961
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4983
0,4972
0,4950
0,4961
0,4972
0,4972
0,4972
0,4961
0,4972
0,4972
0,4961
0,4961
0,4972
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4972
0,4950
0,4972
0,4983
0,4972
0,4972
0,4961
0,4961
0,4961
0,4972
0,4972
0,4950
0,4972
0,4961
0,4972
0,4961
0,4961
0,4961
0,4961
0,4972
0,4950
0,4983
0,4961
0,4972
0,4972
0,4950
0,4961
0,4983
0,4972
0,4950
0,4972
0,4983
0,4961
0,4972
0,4961
0,4983
0,4972
0,4950
0,4961
0,4994
0,4972
0,4950
0,4961
0,4983
0,4961
0,4950
0,4961
0,4972
0,48070
0,4961
0,4983
0,4961
0,4950
0,4961
0,4983
0,4972
0,4950
0,4961
0,4972
0,4961
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4972
0,4961
0,4983
0,4961
0,4983
0,4972
0,4983
0,4972
0,4950
0,4961
0,4983
0,4972
0,4950
0,4961
0,4972
0,4972
0,4950
0,4961
0,4961
0,4972
0,4950
0,4961
0,4961
0,4972
0,4961
0,4972
0,4961
0,4983
0,4961
0,4983
0,4961
0,4972
0,4950
0,4961
0,4961
0,4983
0,4961
0,4961
0,4972
0,4983
0,4961
0,4961
0,4972
0,4961
0,4961
0,4961
0,4961
0,4961
0,4972
0,4961
0,4972
0,4961
0,4972
0,4972
0,4983
0,4961
0,4972
0,4972
0,4972
0,4961
0,4972
0,4972
0,4972
0,4961
0,4972
0,4972
0,4961
0,4961
0,4972
0,4961
0,4961
0,4961
0,4961
0,4972
0,4961
0,4961
0,4961
0,4961
0,4972
0,4961
0,4961
0,4972
0,4961
0,4950
0,4950
0,4961
